date,asset_id,well_id,equipment_type,vibration_level,temperature_c,pressure_psi,failure_risk_score
2024-07-27,A004,A004-W04,Valve,4.44,70.22,1781.95,0.25
2024-07-28,A004,A004-W04,Compressor,4.47,75.37,1784.71,0.25
2024-07-29,A004,A004-W04,Compressor,3.04,75.21,1886.6,0.18
2024-07-30,A004,A004-W04,Compressor,4.36,72.19,1788.85,0.24
2024-07-31,A004,A004-W04,Compressor,4.8,84.93,1914.61,0.5
2024-08-01,A004,A004-W04,Pump,3.0,70.9,1777.72,0.17
2024-08-02,A004,A004-W04,Pump,3.89,86.3,1767.51,0.46
2024-08-03,A004,A004-W04,Valve,3.04,63.32,1820.29,0.18
2024-08-04,A004,A004-W04,Valve,4.21,64.81,1935.27,0.6
2024-08-05,A004,A004-W04,Pump,3.0,76.52,1835.0,0.41
2024-08-06,A004,A004-W04,Compressor,4.06,70.86,1835.57,0.23
2024-08-07,A004,A004-W04,Valve,2.72,60.39,1769.78,0.16
2024-08-08,A004,A004-W04,Compressor,3.93,79.0,1888.56,0.22
2024-08-09,A004,A004-W04,Compressor,3.13,62.51,1906.07,0.18
2024-08-10,A004,A004-W04,Compressor,4.23,69.31,1924.63,0.24
2024-08-11,A004,A004-W04,Valve,3.91,62.49,1834.15,0.22
2024-08-12,A004,A004-W04,Valve,3.23,64.57,1793.41,0.19
2024-08-13,A004,A004-W04,Valve,3.75,65.13,1876.42,0.21
2024-08-14,A004,A004-W04,Valve,4.43,83.0,1845.73,0.61
2024-08-15,A004,A004-W04,Valve,4.65,73.98,1859.34,0.5
2024-08-16,A004,A004-W04,Compressor,4.06,77.03,1822.01,0.59
2024-08-17,A004,A004-W04,Pump,3.47,78.94,1893.71,0.2
2024-08-18,A004,A004-W04,Valve,3.5,73.05,1893.97,0.32
2024-08-19,A004,A004-W04,Compressor,3.26,69.1,1884.23,0.19
2024-08-20,A004,A004-W04,Compressor,4.36,78.87,1813.69,0.36
2024-08-21,A004,A004-W04,Pump,3.9,81.74,1776.79,0.46
2024-08-22,A004,A004-W04,Compressor,4.47,83.32,1815.19,0.25
2024-08-23,A004,A004-W04,Compressor,3.96,75.14,1813.58,0.46
2024-08-24,A004,A004-W04,Valve,4.72,85.25,1813.64,0.5
2024-08-25,A004,A004-W04,Compressor,4.03,78.21,1884.74,0.23
2024-08-26,A004,A004-W04,Compressor,2.56,69.5,1840.4,0.15
2024-08-27,A004,A004-W04,Valve,4.95,76.69,1888.74,0.63
2024-08-28,A004,A004-W04,Pump,4.34,60.25,1941.56,0.24
2024-08-29,A004,A004-W04,Compressor,4.02,82.79,1809.15,0.23
2024-08-30,A004,A004-W04,Compressor,3.39,75.36,1912.82,0.43
2024-08-31,A004,A004-W04,Valve,3.56,67.26,1900.27,0.56
2024-09-01,A004,A004-W04,Valve,3.53,62.21,1806.99,0.2
2024-09-02,A004,A004-W04,Valve,3.06,61.64,1860.21,0.18
2024-09-03,A004,A004-W04,Pump,3.93,79.03,1852.69,0.22
2024-09-04,A004,A004-W04,Compressor,3.91,81.76,1820.45,0.34
2024-09-05,A004,A004-W04,Pump,4.03,64.36,1884.61,0.23
2024-09-06,A004,A004-W04,Compressor,4.48,72.84,1883.28,0.25
2024-09-07,A004,A004-W04,Compressor,3.49,87.83,1922.25,0.56
2024-09-08,A004,A004-W04,Compressor,2.76,66.46,1931.93,0.16
2024-09-09,A004,A004-W04,Pump,3.55,67.96,1827.69,0.44
2024-09-10,A004,A004-W04,Pump,2.79,76.74,1863.15,0.16
2024-09-11,A004,A004-W04,Compressor,4.16,79.26,1960.91,0.23
2024-09-12,A004,A004-W04,Pump,3.73,64.88,1832.1,0.21
2024-09-13,A004,A004-W04,Valve,3.87,72.89,1834.74,0.22
2024-09-14,A004,A004-W04,Pump,3.16,76.87,1789.86,0.18
2024-09-15,A004,A004-W04,Valve,4.3,82.81,1837.29,0.36
2024-09-16,A004,A004-W04,Compressor,3.03,86.27,1846.48,0.42
2024-09-17,A004,A004-W04,Pump,4.54,71.97,1819.67,0.37
2024-09-18,A004,A004-W04,Pump,4.34,73.8,1782.03,0.6
2024-09-19,A004,A004-W04,Compressor,4.64,75.49,1855.45,0.62
2024-09-20,A004,A004-W04,Pump,4.4,83.0,1855.18,0.24
2024-09-21,A004,A004-W04,Valve,4.06,66.79,1899.86,0.23
2024-09-22,A004,A004-W04,Pump,3.86,79.43,1948.86,0.46
2024-09-23,A004,A004-W04,Pump,3.48,86.63,1847.59,0.56
2024-09-24,A004,A004-W04,Compressor,2.94,84.04,1873.55,0.41
2024-09-25,A004,A004-W04,Pump,3.18,69.29,1811.02,0.18
2024-09-26,A004,A004-W04,Valve,2.66,64.87,1885.37,0.16
2024-09-27,A004,A004-W04,Valve,4.4,66.08,1845.03,0.49
2024-09-28,A004,A004-W04,Pump,3.83,83.07,1781.57,0.22
2024-09-29,A004,A004-W04,Pump,2.55,65.65,1842.77,0.15
2024-09-30,A004,A004-W04,Pump,3.03,60.84,1940.18,0.18
2024-10-01,A004,A004-W04,Pump,2.52,62.45,1850.47,0.15
2024-10-02,A004,A004-W04,Pump,3.17,76.31,1920.83,0.54
2024-10-03,A004,A004-W04,Compressor,4.31,77.52,1849.3,0.24
2024-10-04,A004,A004-W04,Valve,3.77,83.52,1879.17,0.21
2024-10-05,A004,A004-W04,Pump,4.4,70.16,1882.96,0.36
2024-10-06,A004,A004-W04,Pump,4.46,78.57,1904.93,0.37
2024-10-07,A004,A004-W04,Pump,3.61,67.16,1839.14,0.45
2024-10-08,A004,A004-W04,Compressor,4.1,76.22,1903.19,0.23
2024-10-09,A004,A004-W04,Pump,4.37,76.94,1758.19,0.6
2024-10-10,A004,A004-W04,Pump,3.31,66.36,1905.83,0.31
2024-10-11,A004,A004-W04,Compressor,3.78,65.65,1838.13,0.57
2024-10-12,A004,A004-W04,Valve,3.24,68.6,1756.26,0.43
2024-10-13,A004,A004-W04,Valve,4.41,60.9,1821.11,0.25
2024-10-14,A004,A004-W04,Valve,3.3,76.12,1805.84,0.19
2024-10-15,A004,A004-W04,Valve,2.7,72.19,1807.33,0.16
2024-10-16,A004,A004-W04,Compressor,3.74,77.75,1804.15,0.21
2024-10-17,A004,A004-W04,Compressor,3.79,69.18,1785.23,0.45
2024-10-18,A004,A004-W04,Pump,2.84,67.46,1772.92,0.17
2024-10-19,A004,A004-W04,Pump,3.43,73.25,1915.14,0.2
2024-10-20,A004,A004-W04,Compressor,2.74,84.32,1763.09,0.16
2024-10-21,A004,A004-W04,Pump,2.99,85.8,1940.82,0.41
2024-10-22,A004,A004-W04,Valve,3.52,76.87,1911.4,0.56
2024-10-23,A004,A004-W04,Valve,4.24,83.45,1807.93,0.24
2024-10-24,A004,A004-W04,Pump,2.83,82.98,1810.0,0.29
2024-10-25,A004,A004-W04,Compressor,4.57,69.22,1902.82,0.37
2024-10-26,A004,A004-W04,Compressor,4.6,71.73,1866.25,0.38
2024-10-27,A004,A004-W04,Pump,2.56,71.67,1795.7,0.15
2024-10-28,A004,A004-W04,Pump,4.48,60.79,1767.64,0.25
2024-10-29,A004,A004-W04,Pump,2.94,78.69,1806.02,0.29
2024-10-30,A004,A004-W04,Compressor,3.15,65.29,1877.44,0.42
2024-10-31,A004,A004-W04,Pump,4.22,84.13,1824.97,0.48
2024-11-01,A004,A004-W04,Pump,2.72,82.66,1805.38,0.16
2024-11-02,A004,A004-W04,Compressor,3.93,79.32,1805.74,0.34
2024-11-03,A004,A004-W04,Pump,4.53,86.12,1910.32,0.61
2024-11-04,A004,A004-W04,Valve,4.43,67.01,1784.31,0.61
2024-11-05,A004,A004-W04,Valve,3.58,88.35,1855.45,0.56
2024-11-06,A004,A004-W04,Pump,4.24,76.16,1852.87,0.24
2024-11-07,A004,A004-W04,Valve,4.32,64.03,1861.94,0.36
2024-11-08,A004,A004-W04,Compressor,3.69,64.87,1907.81,0.45
2024-11-09,A004,A004-W04,Compressor,3.49,60.53,1793.47,0.2
2024-11-10,A004,A004-W04,Pump,4.27,85.67,1837.61,0.48
2024-11-11,A004,A004-W04,Valve,4.41,86.05,1842.81,0.61
2024-11-12,A004,A004-W04,Compressor,3.21,80.5,1762.15,0.19
2024-11-13,A004,A004-W04,Valve,4.39,68.78,1871.9,0.24
2024-11-14,A004,A004-W04,Compressor,3.35,63.72,1843.25,0.19
2024-11-15,A004,A004-W04,Pump,3.29,64.48,1860.89,0.19
2024-11-16,A004,A004-W04,Compressor,3.22,66.23,1879.91,0.31
2024-11-17,A004,A004-W04,Compressor,3.5,76.74,1843.1,0.56
2024-11-18,A004,A004-W04,Compressor,4.6,80.49,1753.03,0.5
2024-11-19,A004,A004-W04,Compressor,3.53,79.15,1864.11,0.2
2024-11-20,A004,A004-W04,Compressor,3.98,84.85,1793.93,0.22
2024-11-21,A004,A004-W04,Pump,3.44,73.91,1788.32,0.56
2024-11-22,A004,A004-W04,Pump,3.04,65.79,1750.53,0.42
2024-11-23,A004,A004-W04,Pump,3.5,66.33,1830.41,0.32
2024-11-24,A004,A004-W04,Pump,4.13,68.37,1734.99,0.23
2024-11-25,A004,A004-W04,Valve,4.93,81.91,1852.44,0.63
2024-11-26,A004,A004-W04,Valve,3.53,75.06,1845.16,0.44
2024-11-27,A004,A004-W04,Valve,4.83,86.68,1778.69,0.51
2024-11-28,A004,A004-W04,Compressor,3.34,67.48,1892.07,0.43
2024-11-29,A004,A004-W04,Valve,4.49,68.29,1855.54,0.61
2024-11-30,A004,A004-W04,Valve,4.46,83.7,1826.68,0.25
2024-12-01,A004,A004-W04,Valve,3.45,81.47,1870.99,0.44
2024-12-02,A004,A004-W04,Valve,3.62,73.8,1789.91,0.33
2024-12-03,A004,A004-W04,Compressor,3.32,69.9,1828.19,0.31
2024-12-04,A004,A004-W04,Pump,3.28,62.32,1830.56,0.19
2024-12-05,A004,A004-W04,Compressor,3.09,68.47,1820.98,0.18
2024-12-06,A004,A004-W04,Valve,3.61,76.22,1725.94,0.21
2024-12-07,A004,A004-W04,Compressor,3.11,70.03,1766.4,0.18
2024-12-08,A004,A004-W04,Pump,2.84,80.01,1823.94,0.17
2024-12-09,A004,A004-W04,Compressor,3.92,88.43,1870.01,0.58
2024-12-10,A004,A004-W04,Compressor,3.53,80.53,1832.18,0.32
2024-12-11,A004,A004-W04,Pump,4.21,70.33,1845.89,0.48
2024-12-12,A004,A004-W04,Pump,3.73,69.04,1815.7,0.45
2024-12-13,A004,A004-W04,Compressor,4.04,77.0,1795.59,0.47
2024-12-14,A004,A004-W04,Pump,4.05,76.25,1809.32,0.59
2024-12-15,A004,A004-W04,Pump,3.53,76.68,1882.1,0.56
2024-12-16,A004,A004-W04,Pump,4.46,79.33,1751.94,0.37
2024-12-17,A004,A004-W04,Pump,3.71,74.01,1812.77,0.57
2024-12-18,A004,A004-W04,Compressor,4.76,67.5,1880.66,0.62
2024-12-19,A004,A004-W04,Valve,4.28,81.44,1763.24,0.6
2024-12-20,A004,A004-W04,Compressor,4.68,79.41,1833.96,0.62
2024-12-21,A004,A004-W04,Compressor,3.12,74.01,1746.62,0.54
2024-12-22,A004,A004-W04,Compressor,4.04,71.54,1768.01,0.23
2024-12-23,A004,A004-W04,Valve,3.77,71.15,1863.88,0.33
2024-12-24,A004,A004-W04,Valve,3.83,63.43,1765.93,0.46
2024-12-25,A004,A004-W04,Valve,3.25,61.22,1924.62,0.19
2024-12-26,A004,A004-W04,Pump,3.82,60.33,1799.91,0.22
2024-12-27,A004,A004-W04,Compressor,4.38,85.6,1720.54,0.6
2024-12-28,A004,A004-W04,Compressor,4.88,88.66,1703.5,0.63
2024-12-29,A004,A004-W04,Compressor,3.43,83.52,1833.14,0.2
2024-12-30,A004,A004-W04,Compressor,3.63,84.2,1825.67,0.45
2024-12-31,A004,A004-W04,Compressor,3.43,78.91,1799.4,0.56
2023-01-01,A004,A004-W05,Pump,4.78,73.36,2423.39,0.5
2023-01-02,A004,A004-W05,Pump,4.13,78.55,2423.33,0.35
2023-01-03,A004,A004-W05,Valve,3.07,72.32,2377.8,0.18
2023-01-04,A004,A004-W05,Compressor,3.05,65.31,2447.19,0.42
2023-01-05,A004,A004-W05,Compressor,2.77,69.05,2337.88,0.28
2023-01-06,A004,A004-W05,Pump,3.26,65.16,2408.41,0.19
2023-01-07,A004,A004-W05,Compressor,3.3,64.13,2315.66,0.19
2023-01-08,A004,A004-W05,Pump,3.75,84.97,2331.15,0.21
2023-01-09,A004,A004-W05,Pump,2.64,61.71,2338.1,0.16
2023-01-10,A004,A004-W05,Valve,4.22,60.94,2363.99,0.24
2023-01-11,A004,A004-W05,Pump,3.83,70.91,2369.19,0.22
2023-01-12,A004,A004-W05,Valve,3.48,71.54,2393.98,0.2
2023-01-13,A004,A004-W05,Valve,3.18,71.21,2334.7,0.18
2023-01-14,A004,A004-W05,Compressor,4.61,78.82,2398.32,0.62
2023-01-15,A004,A004-W05,Compressor,3.26,61.16,2444.59,0.19
2023-01-16,A004,A004-W05,Valve,2.94,74.66,2413.3,0.17
2023-01-17,A004,A004-W05,Compressor,3.87,78.49,2419.36,0.22
2023-01-18,A004,A004-W05,Pump,3.54,75.26,2407.96,0.2
2023-01-19,A004,A004-W05,Pump,3.32,65.38,2404.94,0.31
2023-01-20,A004,A004-W05,Valve,4.34,75.64,2313.1,0.24
2023-01-21,A004,A004-W05,Pump,3.53,64.12,2350.38,0.44
2023-01-22,A004,A004-W05,Compressor,3.8,78.81,2403.95,0.34
2023-01-23,A004,A004-W05,Valve,3.64,76.77,2370.96,0.21
2023-01-24,A004,A004-W05,Compressor,3.11,84.43,2426.19,0.42
2023-01-25,A004,A004-W05,Pump,4.41,70.0,2376.83,0.25
2023-01-26,A004,A004-W05,Compressor,2.79,77.8,2340.59,0.16
2023-01-27,A004,A004-W05,Valve,4.48,81.45,2323.52,0.25
2023-01-28,A004,A004-W05,Valve,3.03,63.63,2370.86,0.18
2023-01-29,A004,A004-W05,Compressor,4.31,84.07,2363.85,0.24
2023-01-30,A004,A004-W05,Compressor,4.6,67.92,2342.83,0.49
2023-01-31,A004,A004-W05,Pump,2.63,66.92,2408.04,0.16
2023-02-01,A004,A004-W05,Valve,4.44,76.1,2407.12,0.25
2023-02-02,A004,A004-W05,Pump,4.03,88.56,2370.91,0.59
2023-02-03,A004,A004-W05,Valve,3.31,83.93,2434.21,0.19
2023-02-04,A004,A004-W05,Pump,2.67,69.52,2346.89,0.16
2023-02-05,A004,A004-W05,Compressor,4.25,66.55,2423.68,0.24
2023-02-06,A004,A004-W05,Valve,3.1,75.16,2425.58,0.18
2023-02-07,A004,A004-W05,Compressor,2.61,69.0,2307.51,0.16
2023-02-08,A004,A004-W05,Pump,4.15,73.75,2439.05,0.23
2023-02-09,A004,A004-W05,Valve,4.84,65.31,2372.83,0.51
2023-02-10,A004,A004-W05,Valve,4.02,75.81,2335.34,0.47
2023-02-11,A004,A004-W05,Compressor,3.71,64.15,2317.6,0.21
2023-02-12,A004,A004-W05,Compressor,3.0,79.24,2422.1,0.41
2023-02-13,A004,A004-W05,Valve,4.42,84.19,2386.77,0.25
2023-02-14,A004,A004-W05,Pump,4.7,72.0,2333.76,0.62
2023-02-15,A004,A004-W05,Valve,4.21,78.61,2395.57,0.36
2023-02-16,A004,A004-W05,Pump,4.32,72.73,2321.52,0.24
2023-02-17,A004,A004-W05,Pump,3.41,75.44,2383.35,0.32
2023-02-18,A004,A004-W05,Pump,2.68,80.44,2332.12,0.16
2023-02-19,A004,A004-W05,Pump,2.87,83.55,2441.79,0.17
2023-02-20,A004,A004-W05,Valve,2.84,61.99,2352.18,0.17
2023-02-21,A004,A004-W05,Compressor,3.76,73.18,2401.75,0.57
2023-02-22,A004,A004-W05,Pump,4.29,68.88,2380.32,0.24
2023-02-23,A004,A004-W05,Pump,3.23,81.51,2362.98,0.31
2023-02-24,A004,A004-W05,Pump,3.18,81.18,2415.58,0.18
2023-02-25,A004,A004-W05,Compressor,4.35,66.96,2373.66,0.6
2023-02-26,A004,A004-W05,Compressor,3.05,84.57,2367.07,0.42
2023-02-27,A004,A004-W05,Pump,3.23,82.16,2304.31,0.19
2023-02-28,A004,A004-W05,Pump,4.07,75.86,2321.62,0.23
2023-03-01,A004,A004-W05,Pump,4.06,75.85,2412.03,0.23
2023-03-02,A004,A004-W05,Pump,2.91,80.46,2382.99,0.17
2023-03-03,A004,A004-W05,Compressor,2.78,71.87,2332.45,0.28
2023-03-04,A004,A004-W05,Pump,4.21,75.08,2396.16,0.24
2023-03-05,A004,A004-W05,Pump,3.84,71.52,2374.11,0.22
2023-03-06,A004,A004-W05,Valve,4.47,60.48,2331.85,0.25
2023-03-07,A004,A004-W05,Valve,3.54,72.5,2417.29,0.2
2023-03-08,A004,A004-W05,Pump,4.56,64.75,2349.76,0.49
2023-03-09,A004,A004-W05,Compressor,3.24,68.03,2337.14,0.19
2023-03-10,A004,A004-W05,Compressor,3.66,80.94,2355.91,0.21
2023-03-11,A004,A004-W05,Compressor,3.41,72.37,2375.76,0.44
2023-03-12,A004,A004-W05,Compressor,4.24,69.23,2373.35,0.24
2023-03-13,A004,A004-W05,Compressor,3.71,80.65,2354.7,0.21
2023-03-14,A004,A004-W05,Valve,4.06,64.21,2429.76,0.47
2023-03-15,A004,A004-W05,Valve,4.01,77.63,2356.9,0.47
2023-03-16,A004,A004-W05,Pump,2.81,71.1,2301.02,0.17
2023-03-17,A004,A004-W05,Compressor,2.72,83.35,2381.93,0.16
2023-03-18,A004,A004-W05,Pump,3.25,63.79,2319.03,0.43
2023-03-19,A004,A004-W05,Compressor,4.75,73.36,2389.02,0.62
2023-03-20,A004,A004-W05,Valve,3.78,76.5,2301.21,0.45
2023-03-21,A004,A004-W05,Pump,3.61,66.47,2294.4,0.21
2023-03-22,A004,A004-W05,Compressor,4.41,83.03,2299.71,0.25
2023-03-23,A004,A004-W05,Compressor,2.97,87.7,2304.01,0.41
2023-03-24,A004,A004-W05,Pump,4.53,82.88,2311.26,0.37
2023-03-25,A004,A004-W05,Pump,4.02,71.55,2413.93,0.23
2023-03-26,A004,A004-W05,Compressor,3.11,68.9,2354.22,0.54
2023-03-27,A004,A004-W05,Compressor,4.98,73.01,2421.2,0.63
2023-03-28,A004,A004-W05,Pump,4.02,86.63,2356.85,0.47
2023-03-29,A004,A004-W05,Valve,3.88,65.95,2400.58,0.22
2023-03-30,A004,A004-W05,Pump,3.5,75.9,2362.21,0.32
2023-03-31,A004,A004-W05,Pump,3.7,82.96,2424.2,0.21
2023-04-01,A004,A004-W05,Pump,3.39,75.77,2393.47,0.19
2023-04-02,A004,A004-W05,Valve,3.74,69.38,2313.79,0.45
2023-04-03,A004,A004-W05,Pump,3.73,80.37,2391.84,0.21
2023-04-04,A004,A004-W05,Pump,3.57,62.45,2403.79,0.32
2023-04-05,A004,A004-W05,Pump,4.35,66.65,2411.49,0.36
2023-04-06,A004,A004-W05,Pump,3.07,60.96,2300.61,0.18
2023-04-07,A004,A004-W05,Valve,3.51,74.63,2380.96,0.2
2023-04-08,A004,A004-W05,Pump,3.92,70.33,2356.55,0.22
2023-04-09,A004,A004-W05,Compressor,2.57,62.11,2332.19,0.15
2023-04-10,A004,A004-W05,Pump,3.73,86.34,2372.22,0.33
2023-04-11,A004,A004-W05,Compressor,3.66,75.71,2401.18,0.45
2023-04-12,A004,A004-W05,Compressor,2.89,70.9,2320.03,0.29
2023-04-13,A004,A004-W05,Compressor,4.1,83.19,2316.06,0.47
2023-04-14,A004,A004-W05,Compressor,4.04,73.98,2408.94,0.35
2023-04-15,A004,A004-W05,Pump,4.7,72.91,2400.22,0.62
2023-04-16,A004,A004-W05,Valve,2.73,61.87,2385.5,0.16
2023-04-17,A004,A004-W05,Valve,2.86,78.88,2393.98,0.17
2023-04-18,A004,A004-W05,Valve,4.37,73.43,2276.85,0.6
2023-04-19,A004,A004-W05,Compressor,3.23,65.12,2421.59,0.31
2023-04-20,A004,A004-W05,Valve,3.11,60.95,2285.1,0.18
2023-04-21,A004,A004-W05,Compressor,4.19,65.38,2401.94,0.47
2023-04-22,A004,A004-W05,Pump,2.83,85.75,2340.92,0.29
2023-04-23,A004,A004-W05,Compressor,2.95,71.97,2365.03,0.17
2023-04-24,A004,A004-W05,Valve,4.16,81.96,2390.01,0.23
2023-04-25,A004,A004-W05,Pump,3.84,69.87,2286.88,0.22
2023-04-26,A004,A004-W05,Pump,4.39,74.28,2383.03,0.24
2023-04-27,A004,A004-W05,Valve,3.96,72.58,2349.06,0.22
2023-04-28,A004,A004-W05,Valve,2.94,61.58,2390.95,0.17
2023-04-29,A004,A004-W05,Pump,3.71,79.21,2429.75,0.21
2023-04-30,A004,A004-W05,Valve,4.35,62.43,2427.6,0.24
2023-05-01,A004,A004-W05,Pump,2.92,71.92,2366.46,0.17
2023-05-02,A004,A004-W05,Pump,4.2,74.7,2408.71,0.23
2023-05-03,A004,A004-W05,Pump,3.9,61.63,2391.41,0.22
2023-05-04,A004,A004-W05,Compressor,4.15,78.58,2389.19,0.59
2023-05-05,A004,A004-W05,Valve,4.06,76.66,2399.69,0.47
2023-05-06,A004,A004-W05,Valve,2.95,69.68,2331.84,0.41
2023-05-07,A004,A004-W05,Valve,4.19,69.1,2294.53,0.23
2023-05-08,A004,A004-W05,Valve,4.31,72.05,2389.66,0.24
2023-05-09,A004,A004-W05,Compressor,3.35,73.63,2315.92,0.19
2023-05-10,A004,A004-W05,Pump,3.58,79.66,2300.32,0.44
2023-05-11,A004,A004-W05,Valve,4.25,87.45,2366.15,0.48
2023-05-12,A004,A004-W05,Valve,3.32,84.16,2343.67,0.19
2023-05-13,A004,A004-W05,Pump,3.46,74.23,2358.91,0.56
2023-05-14,A004,A004-W05,Valve,4.56,74.3,2378.25,0.49
2023-05-15,A004,A004-W05,Compressor,4.73,77.74,2292.65,0.62
2023-05-16,A004,A004-W05,Pump,3.26,69.22,2384.32,0.55
2023-05-17,A004,A004-W05,Compressor,2.93,78.01,2366.34,0.29
2023-05-18,A004,A004-W05,Valve,4.39,80.6,2294.29,0.48
2023-05-19,A004,A004-W05,Pump,4.21,69.37,2359.89,0.6
2023-05-20,A004,A004-W05,Valve,4.2,63.65,2391.56,0.35
2023-05-21,A004,A004-W05,Compressor,3.64,71.44,2375.54,0.33
2023-05-22,A004,A004-W05,Compressor,3.97,61.91,2316.82,0.34
2023-05-23,A004,A004-W05,Pump,3.39,64.36,2413.82,0.31
2023-05-24,A004,A004-W05,Valve,3.83,69.96,2386.93,0.22
2023-05-25,A004,A004-W05,Valve,3.24,82.89,2393.77,0.43
2023-05-26,A004,A004-W05,Compressor,3.4,71.25,2330.42,0.56
2023-05-27,A004,A004-W05,Compressor,3.69,72.69,2379.78,0.21
2023-05-28,A004,A004-W05,Compressor,5.05,79.01,2275.98,0.64
2023-05-29,A004,A004-W05,Compressor,3.53,77.77,2347.84,0.32
2023-05-30,A004,A004-W05,Valve,3.0,65.38,2327.28,0.18
2023-05-31,A004,A004-W05,Compressor,3.77,66.21,2339.72,0.57
2023-06-01,A004,A004-W05,Compressor,3.77,67.17,2284.51,0.57
2023-06-02,A004,A004-W05,Pump,4.98,84.06,2293.57,0.63
2023-06-03,A004,A004-W05,Valve,3.15,63.56,2406.78,0.3
2023-06-04,A004,A004-W05,Pump,4.18,85.7,2335.96,0.47
2023-06-05,A004,A004-W05,Valve,3.85,81.56,2331.81,0.34
2023-06-06,A004,A004-W05,Compressor,2.81,62.73,2289.89,0.29
2023-06-07,A004,A004-W05,Compressor,4.18,65.81,2314.58,0.23
2023-06-08,A004,A004-W05,Valve,3.5,70.17,2300.03,0.2
2023-06-09,A004,A004-W05,Pump,4.8,86.16,2365.18,0.63
2023-06-10,A004,A004-W05,Compressor,4.13,63.51,2361.37,0.47
2023-06-11,A004,A004-W05,Compressor,4.01,61.5,2361.84,0.23
2023-06-12,A004,A004-W05,Pump,3.6,63.82,2423.61,0.45
2023-06-13,A004,A004-W05,Pump,3.54,81.7,2303.57,0.32
2023-06-14,A004,A004-W05,Pump,3.68,79.19,2392.41,0.57
2023-06-15,A004,A004-W05,Valve,3.07,80.84,2339.64,0.3
2023-06-16,A004,A004-W05,Valve,4.34,73.76,2310.84,0.6
2023-06-17,A004,A004-W05,Compressor,2.87,63.73,2351.52,0.17
2023-06-18,A004,A004-W05,Pump,4.26,83.92,2280.26,0.24
2023-06-19,A004,A004-W05,Compressor,3.36,86.54,2371.44,0.55
2023-06-20,A004,A004-W05,Valve,2.65,73.67,2379.92,0.16
2023-06-21,A004,A004-W05,Pump,4.86,65.08,2309.59,0.51
2023-06-22,A004,A004-W05,Compressor,3.08,84.17,2396.58,0.18
2023-06-23,A004,A004-W05,Valve,4.36,69.92,2312.81,0.24
2023-06-24,A004,A004-W05,Pump,3.76,61.78,2401.14,0.21
2023-06-25,A004,A004-W05,Valve,3.49,77.18,2288.47,0.56
2023-06-26,A004,A004-W05,Pump,3.13,68.6,2257.02,0.18
2023-06-27,A004,A004-W05,Valve,3.74,74.73,2382.2,0.21
2023-06-28,A004,A004-W05,Valve,4.34,77.69,2385.65,0.24
2023-06-29,A004,A004-W05,Valve,4.35,63.76,2394.73,0.24
2023-06-30,A004,A004-W05,Pump,4.39,81.36,2326.56,0.36
2023-07-01,A004,A004-W05,Pump,3.35,67.89,2337.13,0.31
2023-07-02,A004,A004-W05,Pump,4.37,74.38,2335.3,0.24
2023-07-03,A004,A004-W05,Compressor,3.88,74.2,2295.23,0.34
2023-07-04,A004,A004-W05,Compressor,2.86,78.09,2387.25,0.17
2023-07-05,A004,A004-W05,Pump,4.74,71.39,2338.51,0.62
2023-07-06,A004,A004-W05,Pump,4.13,62.57,2259.1,0.35
2023-07-07,A004,A004-W05,Valve,3.47,83.64,2274.68,0.2
2023-07-08,A004,A004-W05,Valve,3.98,78.11,2358.42,0.22
2023-07-09,A004,A004-W05,Pump,3.65,81.61,2365.44,0.33
2023-07-10,A004,A004-W05,Valve,3.3,64.23,2395.75,0.31
2023-07-11,A004,A004-W05,Compressor,3.35,75.2,2267.22,0.19
2023-07-12,A004,A004-W05,Valve,4.1,81.84,2275.36,0.23
2023-07-13,A004,A004-W05,Compressor,4.47,79.92,2344.44,0.25
2023-07-14,A004,A004-W05,Pump,3.51,69.3,2314.23,0.2
2023-07-15,A004,A004-W05,Pump,3.9,75.95,2330.45,0.34
2023-07-16,A004,A004-W05,Valve,4.4,68.17,2393.76,0.61
2023-07-17,A004,A004-W05,Compressor,4.1,66.37,2331.25,0.23
2023-07-18,A004,A004-W05,Compressor,4.81,66.57,2311.6,0.63
2023-07-19,A004,A004-W05,Pump,2.88,68.39,2399.04,0.29
2023-07-20,A004,A004-W05,Pump,3.6,83.33,2357.14,0.45
2023-07-21,A004,A004-W05,Pump,2.6,84.12,2300.58,0.15
2023-07-22,A004,A004-W05,Compressor,4.02,66.88,2277.7,0.47
2023-07-23,A004,A004-W05,Valve,4.45,62.79,2316.65,0.25
2023-07-24,A004,A004-W05,Pump,4.22,79.38,2310.01,0.24
2023-07-25,A004,A004-W05,Valve,2.81,84.56,2360.14,0.17
2023-07-26,A004,A004-W05,Pump,3.97,81.43,2248.02,0.22
2023-07-27,A004,A004-W05,Compressor,4.65,85.55,2393.64,0.38
2023-07-28,A004,A004-W05,Compressor,3.8,81.02,2305.05,0.21
2023-07-29,A004,A004-W05,Compressor,3.58,68.41,2333.14,0.32
2023-07-30,A004,A004-W05,Compressor,2.96,67.13,2293.95,0.17
2023-07-31,A004,A004-W05,Valve,3.54,67.15,2394.87,0.56
2023-08-01,A004,A004-W05,Compressor,2.56,69.46,2393.07,0.15
2023-08-02,A004,A004-W05,Valve,4.06,80.28,2385.7,0.35
2023-08-03,A004,A004-W05,Compressor,4.37,81.59,2366.06,0.24
