date,asset_id,well_id,oil_produced_bbl,gas_produced_mcf,water_cut_pct,downtime_hours
2024-09-21,A005,A005-W01,999.54,5512.68,17.22,0
2024-09-22,A005,A005-W01,985.56,5210.67,16.87,1
2024-09-23,A005,A005-W01,1060.78,5280.38,16.44,3
2024-09-24,A005,A005-W01,980.04,5168.34,17.38,0
2024-09-25,A005,A005-W01,1025.64,5305.64,16.64,2
2024-09-26,A005,A005-W01,1066.17,5338.99,16.55,0
2024-09-27,A005,A005-W01,972.73,5420.94,18.15,0
2024-09-28,A005,A005-W01,1009.59,5390.66,17.08,3
2024-09-29,A005,A005-W01,1021.2,5708.75,16.72,0
2024-09-30,A005,A005-W01,963.18,5356.47,16.63,0
2024-10-01,A005,A005-W01,1061.67,5698.09,16.99,0
2024-10-02,A005,A005-W01,976.37,5306.84,17.13,0
2024-10-03,A005,A005-W01,984.21,5192.71,16.62,1
2024-10-04,A005,A005-W01,944.27,5473.53,17.18,3
2024-10-05,A005,A005-W01,997.18,5332.51,16.68,0
2024-10-06,A005,A005-W01,1015.86,5502.62,16.46,0
2024-10-07,A005,A005-W01,934.15,5079.37,17.28,0
2024-10-08,A005,A005-W01,1025.16,5588.4,17.15,1
2024-10-09,A005,A005-W01,994.96,5418.99,16.85,0
2024-10-10,A005,A005-W01,1007.14,5052.74,18.22,0
2024-10-11,A005,A005-W01,944.29,5343.39,17.36,2
2024-10-12,A005,A005-W01,1038.01,5198.73,16.58,0
2024-10-13,A005,A005-W01,1049.93,5472.74,16.66,0
2024-10-14,A005,A005-W01,974.33,5247.74,17.71,2
2024-10-15,A005,A005-W01,1058.49,5545.91,16.93,2
2024-10-16,A005,A005-W01,974.3,5598.56,17.38,0
2024-10-17,A005,A005-W01,988.05,5529.63,16.98,0
2024-10-18,A005,A005-W01,1055.31,5457.42,16.69,2
2024-10-19,A005,A005-W01,1025.9,5130.41,17.31,3
2024-10-20,A005,A005-W01,1006.44,5365.11,16.43,1
2024-10-21,A005,A005-W01,1010.46,5507.73,17.58,1
2024-10-22,A005,A005-W01,1045.43,5373.5,16.39,1
2024-10-23,A005,A005-W01,1039.26,5373.24,16.84,3
2024-10-24,A005,A005-W01,974.56,5329.05,16.42,1
2024-10-25,A005,A005-W01,984.65,5367.7,17.33,1
2024-10-26,A005,A005-W01,1023.13,5333.67,17.05,2
2024-10-27,A005,A005-W01,1024.83,5325.09,16.67,0
2024-10-28,A005,A005-W01,1008.06,5140.65,16.57,3
2024-10-29,A005,A005-W01,983.73,5694.42,16.69,1
2024-10-30,A005,A005-W01,978.64,5313.12,17.37,1
2024-10-31,A005,A005-W01,1014.87,5669.48,16.5,3
2024-11-01,A005,A005-W01,1017.24,5575.83,16.77,2
2024-11-02,A005,A005-W01,992.74,5241.94,17.21,0
2024-11-03,A005,A005-W01,942.53,5296.71,17.05,0
2024-11-04,A005,A005-W01,976.89,5256.26,16.96,1
2024-11-05,A005,A005-W01,1005.41,5093.0,18.41,2
2024-11-06,A005,A005-W01,1027.19,5619.29,17.17,0
2024-11-07,A005,A005-W01,978.91,5397.59,18.14,3
2024-11-08,A005,A005-W01,959.82,5126.85,17.78,0
2024-11-09,A005,A005-W01,988.91,5402.94,16.69,1
2024-11-10,A005,A005-W01,1012.53,5263.64,16.74,2
2024-11-11,A005,A005-W01,986.92,5139.2,16.99,1
2024-11-12,A005,A005-W01,1030.66,5263.92,17.02,0
2024-11-13,A005,A005-W01,1026.84,5457.51,16.85,3
2024-11-14,A005,A005-W01,973.17,5565.35,17.26,0
2024-11-15,A005,A005-W01,950.54,5145.14,16.83,0
2024-11-16,A005,A005-W01,970.59,5205.3,17.24,0
2024-11-17,A005,A005-W01,1036.98,5365.87,16.77,0
2024-11-18,A005,A005-W01,997.67,5030.38,17.83,0
2024-11-19,A005,A005-W01,1060.87,5327.36,17.13,3
2024-11-20,A005,A005-W01,939.72,5451.18,16.75,0
2024-11-21,A005,A005-W01,1019.16,5431.81,17.31,1
2024-11-22,A005,A005-W01,931.19,4955.18,18.26,0
2024-11-23,A005,A005-W01,990.16,5216.99,16.8,2
2024-11-24,A005,A005-W01,933.59,5303.05,17.39,0
2024-11-25,A005,A005-W01,1004.3,5285.45,17.03,0
2024-11-26,A005,A005-W01,949.97,5154.54,16.95,3
2024-11-27,A005,A005-W01,987.71,5591.17,16.56,0
2024-11-28,A005,A005-W01,948.12,5252.22,18.05,0
2024-11-29,A005,A005-W01,1007.18,5028.42,18.25,3
2024-11-30,A005,A005-W01,941.77,5338.12,16.87,0
2024-12-01,A005,A005-W01,975.52,5356.8,17.91,1
2024-12-02,A005,A005-W01,967.62,5527.69,16.74,2
2024-12-03,A005,A005-W01,978.23,5300.29,17.76,0
2024-12-04,A005,A005-W01,1006.51,5381.67,16.74,1
2024-12-05,A005,A005-W01,1013.03,5282.86,16.31,1
2024-12-06,A005,A005-W01,929.57,5117.47,17.73,0
2024-12-07,A005,A005-W01,1004.71,5620.06,17.4,3
2024-12-08,A005,A005-W01,955.13,5446.61,17.87,0
2024-12-09,A005,A005-W01,1038.18,5510.81,16.65,0
2024-12-10,A005,A005-W01,1009.13,5432.89,16.76,2
2024-12-11,A005,A005-W01,1003.31,5347.62,17.55,0
2024-12-12,A005,A005-W01,1036.48,5569.61,16.32,0
2024-12-13,A005,A005-W01,951.9,5286.97,17.26,0
2024-12-14,A005,A005-W01,1044.18,5426.6,17.02,0
2024-12-15,A005,A005-W01,961.6,5413.29,17.96,0
2024-12-16,A005,A005-W01,966.25,5250.19,16.82,0
2024-12-17,A005,A005-W01,1038.23,5699.32,17.16,0
2024-12-18,A005,A005-W01,1052.37,5635.19,17.03,1
2024-12-19,A005,A005-W01,992.86,5524.08,16.45,0
2024-12-20,A005,A005-W01,937.14,4984.42,17.61,0
2024-12-21,A005,A005-W01,971.39,5291.76,17.89,0
2024-12-22,A005,A005-W01,995.45,5312.84,17.96,3
2024-12-23,A005,A005-W01,1011.19,5321.53,17.2,3
2024-12-24,A005,A005-W01,1016.74,5350.73,17.11,0
2024-12-25,A005,A005-W01,1000.02,5657.08,16.75,0
2024-12-26,A005,A005-W01,959.79,4943.02,18.22,0
2024-12-27,A005,A005-W01,1005.45,5131.93,16.61,0
2024-12-28,A005,A005-W01,1028.03,5432.9,17.48,2
2024-12-29,A005,A005-W01,995.29,5171.18,17.33,0
2024-12-30,A005,A005-W01,1006.95,5247.06,17.92,0
2024-12-31,A005,A005-W01,937.5,5442.41,16.75,1
2023-01-01,A005,A005-W02,1033.94,6003.53,28.72,3
2023-01-02,A005,A005-W02,987.41,5876.21,28.72,0
2023-01-03,A005,A005-W02,1012.29,6281.81,28.72,0
2023-01-04,A005,A005-W02,1014.25,6421.04,28.72,0
2023-01-05,A005,A005-W02,981.87,6355.87,28.73,0
2023-01-06,A005,A005-W02,1005.96,6345.14,28.73,3
2023-01-07,A005,A005-W02,1041.91,5905.0,28.74,2
2023-01-08,A005,A005-W02,976.99,6229.57,28.74,0
2023-01-09,A005,A005-W02,1001.62,5961.54,28.74,2
2023-01-10,A005,A005-W02,1007.26,6221.91,28.75,1
2023-01-11,A005,A005-W02,1067.68,6287.32,28.74,3
2023-01-12,A005,A005-W02,1059.63,6162.94,28.74,1
2023-01-13,A005,A005-W02,984.81,6216.02,28.74,0
2023-01-14,A005,A005-W02,979.37,5893.91,28.74,0
2023-01-15,A005,A005-W02,1044.82,5842.6,28.76,0
2023-01-16,A005,A005-W02,984.29,6024.73,28.75,0
2023-01-17,A005,A005-W02,1038.82,6393.35,28.76,0
2023-01-18,A005,A005-W02,1016.38,6406.65,28.75,3
2023-01-19,A005,A005-W02,1066.16,6122.5,28.78,0
2023-01-20,A005,A005-W02,1012.42,6235.27,28.77,3
2023-01-21,A005,A005-W02,1020.12,6257.33,28.77,1
2023-01-22,A005,A005-W02,972.14,6062.81,28.75,2
2023-01-23,A005,A005-W02,975.86,6228.47,28.77,0
2023-01-24,A005,A005-W02,1065.11,6422.64,28.78,0
2023-01-25,A005,A005-W02,1054.73,6239.96,28.76,2
2023-01-26,A005,A005-W02,987.21,5953.36,28.75,2
2023-01-27,A005,A005-W02,1065.78,5844.2,28.79,0
2023-01-28,A005,A005-W02,1034.32,6072.84,28.77,0
2023-01-29,A005,A005-W02,1046.89,5899.9,28.79,0
2023-01-30,A005,A005-W02,1049.86,6233.53,28.76,1
2023-01-31,A005,A005-W02,1032.05,6141.71,28.79,1
2023-02-01,A005,A005-W02,1037.52,6230.9,28.77,1
2023-02-02,A005,A005-W02,1038.8,5913.38,28.8,2
2023-02-03,A005,A005-W02,979.56,6107.6,28.76,0
2023-02-04,A005,A005-W02,1010.62,6204.58,28.75,2
2023-02-05,A005,A005-W02,983.27,6202.59,28.82,0
2023-02-06,A005,A005-W02,991.53,6335.98,28.8,0
2023-02-07,A005,A005-W02,1044.53,5963.06,28.79,2
2023-02-08,A005,A005-W02,989.16,6132.48,28.85,2
2023-02-09,A005,A005-W02,1045.12,5966.58,28.78,0
2023-02-10,A005,A005-W02,973.02,6184.46,28.86,1
2023-02-11,A005,A005-W02,1055.93,6217.6,28.8,2
2023-02-12,A005,A005-W02,1038.0,5942.99,28.78,0
2023-02-13,A005,A005-W02,1011.34,6319.44,28.77,2
2023-02-14,A005,A005-W02,1033.32,6136.52,28.78,3
2023-02-15,A005,A005-W02,1031.43,6259.54,28.81,0
2023-02-16,A005,A005-W02,1009.03,6383.71,28.85,0
2023-02-17,A005,A005-W02,990.26,6343.12,28.81,1
2023-02-18,A005,A005-W02,1054.84,6425.56,28.81,0
2023-02-19,A005,A005-W02,969.99,5902.69,28.79,0
2023-02-20,A005,A005-W02,1043.23,5878.84,28.9,0
2023-02-21,A005,A005-W02,1024.97,6371.37,28.83,1
2023-02-22,A005,A005-W02,1029.98,6099.29,28.8,1
2023-02-23,A005,A005-W02,1064.32,6353.93,28.81,0
2023-02-24,A005,A005-W02,1063.58,5952.41,28.85,2
2023-02-25,A005,A005-W02,1010.43,6247.42,28.89,0
2023-02-26,A005,A005-W02,1028.24,6173.39,28.8,2
2023-02-27,A005,A005-W02,999.19,6204.69,28.81,0
2023-02-28,A005,A005-W02,1036.21,5842.21,28.82,0
2023-03-01,A005,A005-W02,1064.75,6114.59,28.81,0
2023-03-02,A005,A005-W02,1030.62,6254.29,28.82,3
2023-03-03,A005,A005-W02,1057.65,6289.64,28.83,2
2023-03-04,A005,A005-W02,973.26,5863.65,28.84,0
2023-03-05,A005,A005-W02,1046.4,6163.44,28.82,2
2023-03-06,A005,A005-W02,985.78,6286.11,28.83,1
2023-03-07,A005,A005-W02,1050.72,6103.12,28.83,3
2023-03-08,A005,A005-W02,1059.62,5964.24,28.85,0
2023-03-09,A005,A005-W02,1027.72,5914.82,28.77,3
2023-03-10,A005,A005-W02,1012.51,6062.91,28.85,1
2023-03-11,A005,A005-W02,1034.92,5960.91,28.96,3
2023-03-12,A005,A005-W02,1055.73,5843.15,28.83,3
2023-03-13,A005,A005-W02,1027.33,6111.44,28.9,0
2023-03-14,A005,A005-W02,1041.87,6004.34,28.9,3
2023-03-15,A005,A005-W02,963.18,6257.88,28.87,0
2023-03-16,A005,A005-W02,982.85,6101.78,28.86,0
2023-03-17,A005,A005-W02,991.89,6276.76,28.79,0
2023-03-18,A005,A005-W02,964.79,5835.38,28.84,1
2023-03-19,A005,A005-W02,1043.88,6266.69,29.0,0
2023-03-20,A005,A005-W02,1049.21,5846.87,28.82,0
2023-03-21,A005,A005-W02,983.63,5898.66,28.93,0
2023-03-22,A005,A005-W02,1014.67,5968.72,28.84,0
2023-03-23,A005,A005-W02,963.87,5935.59,28.97,3
2023-03-24,A005,A005-W02,1046.93,5854.66,28.86,3
2023-03-25,A005,A005-W02,1033.1,6330.71,28.87,2
2023-03-26,A005,A005-W02,970.18,5916.95,28.89,2
2023-03-27,A005,A005-W02,1035.44,6046.79,28.93,3
2023-03-28,A005,A005-W02,1035.84,6070.65,28.94,0
2023-03-29,A005,A005-W02,979.06,5901.79,28.82,3
2023-03-30,A005,A005-W02,965.44,6155.22,28.99,1
2023-03-31,A005,A005-W02,1041.84,6366.18,28.96,0
2023-04-01,A005,A005-W02,1015.9,6244.05,28.87,0
2023-04-02,A005,A005-W02,1023.94,6376.9,28.87,0
2023-04-03,A005,A005-W02,1049.75,5921.31,29.02,1
2023-04-04,A005,A005-W02,1025.16,6053.18,28.81,1
2023-04-05,A005,A005-W02,972.76,6251.73,28.86,1
2023-04-06,A005,A005-W02,982.66,5978.4,28.97,0
2023-04-07,A005,A005-W02,1035.6,5797.85,28.87,0
2023-04-08,A005,A005-W02,1057.1,6115.98,28.83,3
2023-04-09,A005,A005-W02,1023.54,6105.29,29.01,3
2023-04-10,A005,A005-W02,1052.57,6343.73,28.82,0
2023-04-11,A005,A005-W02,1000.51,5902.68,28.85,0
2023-04-12,A005,A005-W02,1018.1,6010.39,28.95,3
2023-04-13,A005,A005-W02,1038.14,6312.05,28.81,0
2023-04-14,A005,A005-W02,1027.76,5838.17,28.83,1
2023-04-15,A005,A005-W02,1034.19,5900.65,29.02,1
2023-04-16,A005,A005-W02,970.64,6176.01,28.96,3
2023-04-17,A005,A005-W02,1059.54,6122.94,28.94,2
2023-04-18,A005,A005-W02,989.08,6235.92,28.93,0
2023-04-19,A005,A005-W02,960.64,6331.3,28.89,0
2023-04-20,A005,A005-W02,1051.13,6340.58,28.99,1
2023-04-21,A005,A005-W02,1042.59,5870.45,28.96,1
2023-04-22,A005,A005-W02,988.58,6177.85,28.94,3
2023-04-23,A005,A005-W02,1055.64,6250.47,28.89,0
2023-04-24,A005,A005-W02,1016.41,6073.34,28.89,2
2023-04-25,A005,A005-W02,995.03,6277.64,28.91,0
2023-04-26,A005,A005-W02,1029.42,5891.33,28.84,0
2023-04-27,A005,A005-W02,1022.69,6281.9,28.92,0
2023-04-28,A005,A005-W02,1014.8,6306.29,28.95,0
2023-04-29,A005,A005-W02,1008.19,5935.37,28.89,1
2023-04-30,A005,A005-W02,1058.53,5961.39,28.89,0
2023-05-01,A005,A005-W02,1034.83,5747.82,29.01,2
2023-05-02,A005,A005-W02,982.39,5943.83,29.14,0
2023-05-03,A005,A005-W02,1035.84,5875.09,28.9,1
2023-05-04,A005,A005-W02,982.43,5838.75,28.96,0
2023-05-05,A005,A005-W02,1052.33,5937.57,28.95,0
2023-05-06,A005,A005-W02,1022.02,5898.62,28.92,0
2023-05-07,A005,A005-W02,1016.03,5796.04,28.97,0
2023-05-08,A005,A005-W02,1017.81,6056.66,28.91,2
2023-05-09,A005,A005-W02,955.08,5761.72,29.01,0
2023-05-10,A005,A005-W02,1038.82,5916.2,28.96,0
2023-05-11,A005,A005-W02,1009.13,6128.35,29.0,0
2023-05-12,A005,A005-W02,975.06,5905.23,29.14,1
2023-05-13,A005,A005-W02,1028.87,5861.15,28.93,0
2023-05-14,A005,A005-W02,1007.54,6227.92,29.02,2
2023-05-15,A005,A005-W02,994.81,5803.97,29.06,2
2023-05-16,A005,A005-W02,1014.58,6353.05,28.9,0
2023-05-17,A005,A005-W02,966.99,6009.13,28.97,1
2023-05-18,A005,A005-W02,994.53,5848.62,29.09,1
2023-05-19,A005,A005-W02,992.39,6174.81,29.01,0
2023-05-20,A005,A005-W02,1037.67,6036.7,28.98,2
2023-05-21,A005,A005-W02,961.58,6215.63,29.2,0
2023-05-22,A005,A005-W02,986.78,5822.75,29.0,3
2023-05-23,A005,A005-W02,956.97,5881.15,29.22,2
2023-05-24,A005,A005-W02,1054.26,5892.18,28.99,0
2023-05-25,A005,A005-W02,1036.71,6265.59,28.88,2
2023-05-26,A005,A005-W02,996.5,5977.51,29.14,3
2023-05-27,A005,A005-W02,970.14,6253.39,28.89,1
2023-05-28,A005,A005-W02,991.68,6166.99,28.88,1
2023-05-29,A005,A005-W02,1019.92,6152.76,28.95,0
2023-05-30,A005,A005-W02,995.71,5941.23,29.11,0
2023-05-31,A005,A005-W02,1027.77,5980.47,29.13,0
2023-06-01,A005,A005-W02,987.88,6138.18,28.89,0
2023-06-02,A005,A005-W02,994.91,5864.12,28.97,0
2023-06-03,A005,A005-W02,1030.14,5774.31,29.0,2
2023-06-04,A005,A005-W02,987.9,6065.64,29.11,3
2023-06-05,A005,A005-W02,1024.33,6281.87,29.06,0
2023-06-06,A005,A005-W02,1029.21,5998.61,29.11,1
2023-06-07,A005,A005-W02,951.08,5890.93,29.06,3
2023-06-08,A005,A005-W02,1056.38,5804.48,29.02,0
2023-06-09,A005,A005-W02,1037.5,6029.37,29.07,3
2023-06-10,A005,A005-W02,1001.63,6181.61,28.87,0
2023-06-11,A005,A005-W02,981.4,6011.28,29.22,3
2023-06-12,A005,A005-W02,1051.28,6238.21,28.95,0
2023-06-13,A005,A005-W02,957.56,6283.73,29.11,3
2023-06-14,A005,A005-W02,1046.89,5893.51,28.98,0
2023-06-15,A005,A005-W02,985.7,6259.71,29.16,0
2023-06-16,A005,A005-W02,994.96,6237.89,28.96,3
2023-06-17,A005,A005-W02,990.7,5974.43,28.86,2
2023-06-18,A005,A005-W02,1024.17,5740.95,29.11,0
2023-06-19,A005,A005-W02,1000.48,6150.59,29.06,0
2023-06-20,A005,A005-W02,977.73,6272.2,29.0,0
2023-06-21,A005,A005-W02,990.05,5719.92,29.03,0
2023-06-22,A005,A005-W02,986.27,6285.89,29.06,0
2023-06-23,A005,A005-W02,1035.92,5965.57,28.94,1
2023-06-24,A005,A005-W02,1039.74,6080.15,28.94,1
2023-06-25,A005,A005-W02,1032.42,5674.68,29.18,0
2023-06-26,A005,A005-W02,961.89,6064.19,29.04,1
2023-06-27,A005,A005-W02,965.29,5814.26,28.97,1
2023-06-28,A005,A005-W02,1018.85,6072.54,28.93,0
2023-06-29,A005,A005-W02,995.22,5862.01,29.09,1
2023-06-30,A005,A005-W02,953.34,5914.45,29.13,3
2023-07-01,A005,A005-W02,1016.48,5797.0,29.0,0
2023-07-02,A005,A005-W02,956.8,5761.63,29.34,3
2023-07-03,A005,A005-W02,1037.54,6207.65,29.08,0
2023-07-04,A005,A005-W02,982.77,6171.81,29.01,0
2023-07-05,A005,A005-W02,968.09,5883.31,29.12,2
2023-07-06,A005,A005-W02,984.84,5944.55,29.16,0
2023-07-07,A005,A005-W02,966.25,6147.68,28.89,0
2023-07-08,A005,A005-W02,976.51,5728.85,29.31,0
2023-07-09,A005,A005-W02,1033.04,6143.74,28.99,2
2023-07-10,A005,A005-W02,1020.37,6071.74,29.19,0
2023-07-11,A005,A005-W02,976.91,6007.84,29.14,1
2023-07-12,A005,A005-W02,1045.92,6124.22,29.01,0
2023-07-13,A005,A005-W02,1011.03,5856.99,28.94,1
2023-07-14,A005,A005-W02,953.99,6088.32,29.18,0
2023-07-15,A005,A005-W02,1023.46,5832.39,29.02,0
2023-07-16,A005,A005-W02,961.32,5798.57,29.13,0
2023-07-17,A005,A005-W02,1023.53,6199.06,29.26,3
2023-07-18,A005,A005-W02,985.87,6247.19,29.04,0
2023-07-19,A005,A005-W02,1010.43,5689.56,29.31,0
2023-07-20,A005,A005-W02,1025.39,5700.57,29.32,1
2023-07-21,A005,A005-W02,969.47,5675.94,29.12,0
2023-07-22,A005,A005-W02,1000.64,5703.98,29.52,3
2023-07-23,A005,A005-W02,964.57,6049.92,28.98,1
2023-07-24,A005,A005-W02,976.75,6297.27,29.08,0
2023-07-25,A005,A005-W02,1022.04,6177.56,29.14,0
2023-07-26,A005,A005-W02,989.73,6211.59,29.53,3
2023-07-27,A005,A005-W02,988.44,5859.51,29.23,1
2023-07-28,A005,A005-W02,1018.85,5842.79,29.22,1
2023-07-29,A005,A005-W02,999.34,5699.11,29.04,3
2023-07-30,A005,A005-W02,1015.05,5786.18,28.96,3
2023-07-31,A005,A005-W02,957.98,5900.36,29.0,0
2023-08-01,A005,A005-W02,988.79,5901.15,29.1,0
2023-08-02,A005,A005-W02,1018.57,5861.68,29.14,0
2023-08-03,A005,A005-W02,1009.02,5957.79,29.11,0
2023-08-04,A005,A005-W02,956.93,6229.13,29.31,2
2023-08-05,A005,A005-W02,1036.17,5753.0,29.08,0
2023-08-06,A005,A005-W02,1011.76,5791.55,28.98,0
2023-08-07,A005,A005-W02,985.48,5809.02,29.22,0
2023-08-08,A005,A005-W02,1027.06,5947.59,29.19,2
2023-08-09,A005,A005-W02,942.95,6076.97,29.47,2
2023-08-10,A005,A005-W02,998.57,5959.27,29.02,0
2023-08-11,A005,A005-W02,1020.61,5749.98,29.19,0
2023-08-12,A005,A005-W02,1036.17,5789.0,29.17,2
2023-08-13,A005,A005-W02,1041.99,5753.05,29.01,0
2023-08-14,A005,A005-W02,1022.11,5753.48,29.09,2
2023-08-15,A005,A005-W02,1026.35,5784.29,29.0,0
2023-08-16,A005,A005-W02,1018.76,6002.62,29.14,2
2023-08-17,A005,A005-W02,953.79,5815.8,29.29,0
2023-08-18,A005,A005-W02,1011.33,5741.38,29.06,1
2023-08-19,A005,A005-W02,944.53,5893.84,29.17,0
2023-08-20,A005,A005-W02,987.56,6255.41,29.16,2
2023-08-21,A005,A005-W02,966.29,6208.81,29.04,1
2023-08-22,A005,A005-W02,1027.16,5923.59,29.1,0
2023-08-23,A005,A005-W02,985.39,5882.01,29.01,2
2023-08-24,A005,A005-W02,971.83,5683.36,29.46,1
2023-08-25,A005,A005-W02,1018.6,5788.48,29.66,0
2023-08-26,A005,A005-W02,945.47,5886.13,29.25,0
2023-08-27,A005,A005-W02,987.2,5913.66,29.23,3
2023-08-28,A005,A005-W02,983.51,6145.19,29.03,0
2023-08-29,A005,A005-W02,992.37,6137.46,29.07,1
2023-08-30,A005,A005-W02,981.24,6193.23,29.25,0
2023-08-31,A005,A005-W02,1013.45,5868.42,29.46,0
2023-09-01,A005,A005-W02,1023.41,6073.08,29.12,3
2023-09-02,A005,A005-W02,953.39,6042.22,29.3,0
2023-09-03,A005,A005-W02,988.62,5906.84,29.4,2
2023-09-04,A005,A005-W02,1037.42,6215.16,29.18,0
2023-09-05,A005,A005-W02,952.16,6058.47,29.0,3
2023-09-06,A005,A005-W02,946.26,5797.61,29.48,0
2023-09-07,A005,A005-W02,1019.01,5947.05,28.95,0
2023-09-08,A005,A005-W02,1013.85,5906.53,29.25,3
2023-09-09,A005,A005-W02,1000.02,5887.98,29.23,0
2023-09-10,A005,A005-W02,949.17,6239.24,29.04,1
2023-09-11,A005,A005-W02,1029.75,6231.23,29.21,3
2023-09-12,A005,A005-W02,1033.59,6203.76,29.28,2
2023-09-13,A005,A005-W02,1016.71,6179.84,29.4,2
2023-09-14,A005,A005-W02,945.99,5659.46,29.15,0
2023-09-15,A005,A005-W02,1014.11,5887.18,29.26,0
2023-09-16,A005,A005-W02,996.32,5855.12,29.19,3
2023-09-17,A005,A005-W02,1040.59,5798.98,28.91,3
2023-09-18,A005,A005-W02,981.66,6276.56,29.03,2
2023-09-19,A005,A005-W02,1035.38,5764.65,29.13,1
2023-09-20,A005,A005-W02,990.25,5698.36,29.45,3
2023-09-21,A005,A005-W02,976.65,5863.08,29.5,1
2023-09-22,A005,A005-W02,1039.92,5890.15,29.06,2
2023-09-23,A005,A005-W02,964.44,5937.31,29.57,2
2023-09-24,A005,A005-W02,958.43,6014.06,29.11,0
2023-09-25,A005,A005-W02,1029.21,6009.84,29.05,3
2023-09-26,A005,A005-W02,947.82,6221.76,29.1,3
2023-09-27,A005,A005-W02,968.36,6174.37,29.08,0
2023-09-28,A005,A005-W02,1024.43,6158.41,29.19,0
2023-09-29,A005,A005-W02,944.7,6190.76,29.61,3
2023-09-30,A005,A005-W02,963.13,6039.12,29.23,2
2023-10-01,A005,A005-W02,992.88,6120.2,29.07,3
2023-10-02,A005,A005-W02,972.86,5836.2,29.28,1
2023-10-03,A005,A005-W02,1013.06,5973.78,28.96,0
2023-10-04,A005,A005-W02,1040.99,6286.04,29.17,0
2023-10-05,A005,A005-W02,1025.26,5717.32,29.21,0
2023-10-06,A005,A005-W02,952.86,5913.77,29.22,3
2023-10-07,A005,A005-W02,988.49,6017.46,29.15,0
2023-10-08,A005,A005-W02,1019.4,5760.43,29.07,0
2023-10-09,A005,A005-W02,979.48,5889.82,29.04,1
2023-10-10,A005,A005-W02,983.35,5992.8,28.96,3
2023-10-11,A005,A005-W02,1003.99,5952.1,29.34,0
2023-10-12,A005,A005-W02,983.43,6118.55,29.53,0
2023-10-13,A005,A005-W02,990.16,5986.16,29.26,0
2023-10-14,A005,A005-W02,986.72,5764.51,29.12,3
2023-10-15,A005,A005-W02,1037.77,5943.77,29.18,3
2023-10-16,A005,A005-W02,1017.24,6280.43,29.01,1
2023-10-17,A005,A005-W02,950.02,5939.67,29.14,0
2023-10-18,A005,A005-W02,1006.05,6036.45,29.43,3
2023-10-19,A005,A005-W02,974.41,5722.12,29.34,0
2023-10-20,A005,A005-W02,938.94,5924.97,29.51,0
2023-10-21,A005,A005-W02,978.17,5712.43,29.05,3
2023-10-22,A005,A005-W02,1004.35,6291.96,28.99,1
2023-10-23,A005,A005-W02,983.34,6053.54,29.91,3
2023-10-24,A005,A005-W02,974.42,5859.75,29.11,3
2023-10-25,A005,A005-W02,955.22,6048.77,29.29,0
2023-10-26,A005,A005-W02,1010.55,6041.86,29.75,2
2023-10-27,A005,A005-W02,961.32,6167.7,29.68,2
2023-10-28,A005,A005-W02,980.43,5757.84,29.36,0
2023-10-29,A005,A005-W02,1010.1,5992.33,29.88,0
2023-10-30,A005,A005-W02,1012.74,5776.13,29.36,1
2023-10-31,A005,A005-W02,966.05,5660.96,29.15,0
2023-11-01,A005,A005-W02,992.36,5815.19,29.12,2
2023-11-02,A005,A005-W02,954.53,6133.27,29.28,0
2023-11-03,A005,A005-W02,1033.92,5700.28,29.11,0
2023-11-04,A005,A005-W02,946.46,6111.61,29.69,3
2023-11-05,A005,A005-W02,937.36,6012.4,29.62,0
2023-11-06,A005,A005-W02,981.19,5830.37,29.17,3
2023-11-07,A005,A005-W02,1004.2,6022.41,29.12,0
2023-11-08,A005,A005-W02,1032.2,6145.41,29.11,1
2023-11-09,A005,A005-W02,1016.78,6178.09,29.07,0
2023-11-10,A005,A005-W02,1039.2,6042.53,29.39,0
2023-11-11,A005,A005-W02,945.84,5734.49,29.23,1
2023-11-12,A005,A005-W02,945.35,5938.18,29.25,0
2023-11-13,A005,A005-W02,1021.98,5644.59,29.43,2
2023-11-14,A005,A005-W02,950.67,5747.1,29.68,0
2023-11-15,A005,A005-W02,1005.5,5777.47,29.56,0
2023-11-16,A005,A005-W02,1024.67,6059.94,29.06,3
2023-11-17,A005,A005-W02,1011.06,5913.62,29.47,0
2023-11-18,A005,A005-W02,934.85,5840.0,29.63,0
2023-11-19,A005,A005-W02,940.06,5667.48,29.62,3
2023-11-20,A005,A005-W02,983.32,5543.6,29.65,2
2023-11-21,A005,A005-W02,1032.6,5801.34,29.18,0
2023-11-22,A005,A005-W02,989.52,6092.7,29.68,0
2023-11-23,A005,A005-W02,1026.22,6015.84,29.58,3
2023-11-24,A005,A005-W02,999.45,6271.23,29.18,1
2023-11-25,A005,A005-W02,999.02,5900.56,29.45,0
2023-11-26,A005,A005-W02,993.66,5912.35,29.23,2
2023-11-27,A005,A005-W02,1013.62,6080.93,29.41,1
2023-11-28,A005,A005-W02,981.41,5819.23,29.89,3
2023-11-29,A005,A005-W02,973.14,5804.86,29.27,0
2023-11-30,A005,A005-W02,954.62,5742.95,29.38,1
2023-12-01,A005,A005-W02,1018.38,5739.82,29.2,3
2023-12-02,A005,A005-W02,938.44,6033.8,29.59,0
2023-12-03,A005,A005-W02,1012.21,6006.13,29.38,1
2023-12-04,A005,A005-W02,951.52,6223.36,29.44,1
2023-12-05,A005,A005-W02,954.31,6054.4,29.26,0
2023-12-06,A005,A005-W02,944.19,5786.24,29.07,3
